id_observation,id_observation_sinp,id_releve,id_releve_sinp,code_perso,id_releve_type,lib_biblio,nom_herbier,nom_org_f,lib_releve_methode,date_releve_deb,date_releve_fin,nom_obs,id_precision,resolution,code_gps,id_maille_inpn_5,id_maille_inpn_10,x_l93,y_l93,lon_wgs84,lat_wgs84,insee_comm,commune,insee_dept,lieudit,comm_loc,pays,alti_inf,alti_calc,alti_sup,surface,plage_surface,comm_milieu,lib_geologie,lib_lithologie,comm_litho,lib_exposition,pente,plage_pente,lib_hab_eunis,cd_hab_eunis,cd_hab_ch,lib_hab_ch,lib_hab_sbf,cd_hab_sbf,cd_ref_phyto,lib_syntaxon,rec_total_pl,haut_total,rec_arbo_pl,haut_arbo,rec_arbu_pl,haut_arbu,rec_sarb_pl,haut_sarb,rec_herba_pl,haut_herba,rec_crypto_pl,haut_crypto,substr_roch_pl,substr_bloc_pl,substr_cail_pl,substr_terr_pl,substr_grav_pl,substr_sabl_pl,substr_liti_pl,substr_tuf_pl,nom_cite,cd_nom,nom_complet,cd_ref,nom_reconnu,tax_type,famille,plage_nb_pieds,nombre_pieds,lib_strate,lib_phenologie1,lib_phenologie2,lib_deg_nat,abondance,sociab,lib_herbier,part_herbier1,comm_taxon,meta_original_id_obs,nom_programme,lib_org_comm,meta_comm,meta_original_id_rel,meta_original_bdd,sinp_dspublique,valid_reg
34900926,9537aa16-501c-430f-83a8-f966be3ab9b2,10971291,9074edf5-3f05-4212-bcfb-83147f225b68,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_09,5kmL93E0965N6430,10kmL93E096N643,968513.53,6432328.02,6.404849977,44.93804582,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2568,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (24%),,<5% (0%),,,10-25% (17%),25-50% (29%),,5-10% (2%),5-10% (1%),<5% (2%),,Agrostis schraderiana,80741,"Agrostis schraderiana Bech., 1938",80741,"Agrostis schraderiana Bech., 1938",P,Poaceae,,,,,,,,,,,"Recouvrement relatif : 0,166666667",,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900927,16c3236b-76df-4520-b795-5eae735964ec,10971291,9074edf5-3f05-4212-bcfb-83147f225b68,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_09,5kmL93E0965N6430,10kmL93E096N643,968513.53,6432328.02,6.404849977,44.93804582,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2568,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (24%),,<5% (0%),,,10-25% (17%),25-50% (29%),,5-10% (2%),5-10% (1%),<5% (2%),,Artemisia umbelliformis,84053,"Artemisia umbelliformis Lam., 1783",84053,"Artemisia umbelliformis Lam., 1783",P,Asteraceae,,,,,,,,,,,Recouvrement relatif : 2,,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900928,853a5ebc-4f67-4166-8e6c-d8b839f1e0ca,10971291,9074edf5-3f05-4212-bcfb-83147f225b68,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_09,5kmL93E0965N6430,10kmL93E096N643,968513.53,6432328.02,6.404849977,44.93804582,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2568,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (24%),,<5% (0%),,,10-25% (17%),25-50% (29%),,5-10% (2%),5-10% (1%),<5% (2%),,Epilobium anagallidifolium,96134,"Epilobium anagallidifolium Lam., 1786",96134,"Epilobium anagallidifolium Lam., 1786",P,Onagraceae,,,,,,,,,,,"Recouvrement relatif : 0,166666667",,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900929,3e1e8520-0a1a-458a-bf37-3b35939bf575,10971291,9074edf5-3f05-4212-bcfb-83147f225b68,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_09,5kmL93E0965N6430,10kmL93E096N643,968513.53,6432328.02,6.404849977,44.93804582,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2568,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (24%),,<5% (0%),,,10-25% (17%),25-50% (29%),,5-10% (2%),5-10% (1%),<5% (2%),,Epilobium dodonaei subsp. fleischeri,134114,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",134114,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",P,Onagraceae,,,,,,,,,,,Recouvrement relatif : 1,,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900825,e23f2d3c-0067-42bf-a217-da6d4d363658,10971291,9074edf5-3f05-4212-bcfb-83147f225b68,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_09,5kmL93E0965N6430,10kmL93E096N643,968513.53,6432328.02,6.404849977,44.93804582,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2568,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (24%),,<5% (0%),,,10-25% (17%),25-50% (29%),,5-10% (2%),5-10% (1%),<5% (2%),,Leucanthemopsis alpina,105765,"Leucanthemopsis alpina (L.) Heywood, 1975",105765,"Leucanthemopsis alpina (L.) Heywood, 1975",P,Asteraceae,,,,,,,,,,,"Recouvrement relatif : 0,166666667",,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900829,a94788f6-b915-44fe-b626-281912c8789c,10971291,9074edf5-3f05-4212-bcfb-83147f225b68,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_09,5kmL93E0965N6430,10kmL93E096N643,968513.53,6432328.02,6.404849977,44.93804582,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2568,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (24%),,<5% (0%),,,10-25% (17%),25-50% (29%),,5-10% (2%),5-10% (1%),<5% (2%),,Poa alpina,114105,"Poa alpina L., 1753",114105,"Poa alpina L., 1753",P,Poaceae,,,,,,,,,,,Recouvrement relatif : 1,,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900830,74244279-18d2-40af-b69b-3bcbdf4c5ede,10971291,9074edf5-3f05-4212-bcfb-83147f225b68,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_09,5kmL93E0965N6430,10kmL93E096N643,968513.53,6432328.02,6.404849977,44.93804582,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2568,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (24%),,<5% (0%),,,10-25% (17%),25-50% (29%),,5-10% (2%),5-10% (1%),<5% (2%),,Poa cenisia,114151,"Poa cenisia All., 1789",114151,"Poa cenisia All., 1789",P,Poaceae,,,,,,,,,,,"Recouvrement relatif : 0,166666667",,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900831,3b8e7a3a-3740-443a-883e-610f4376a965,10971291,9074edf5-3f05-4212-bcfb-83147f225b68,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_09,5kmL93E0965N6430,10kmL93E096N643,968513.53,6432328.02,6.404849977,44.93804582,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2568,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (24%),,<5% (0%),,,10-25% (17%),25-50% (29%),,5-10% (2%),5-10% (1%),<5% (2%),,Poa nemoralis,114297,"Poa nemoralis L., 1753",114297,"Poa nemoralis L., 1753",P,Poaceae,,,,,,,,,,,Recouvrement relatif : 4,,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900832,7fee9b18-bae2-416d-ac77-66f5bdedbfd6,10971291,9074edf5-3f05-4212-bcfb-83147f225b68,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_09,5kmL93E0965N6430,10kmL93E096N643,968513.53,6432328.02,6.404849977,44.93804582,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2568,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (24%),,<5% (0%),,,10-25% (17%),25-50% (29%),,5-10% (2%),5-10% (1%),<5% (2%),,Rumex scutatus,119587,"Rumex scutatus L., 1753",119587,"Rumex scutatus L., 1753",P,Polygonaceae,,,,,,,,,,,Recouvrement relatif : 5,,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900833,4327aadd-53a8-4868-b494-af50a200e351,10971291,9074edf5-3f05-4212-bcfb-83147f225b68,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_09,5kmL93E0965N6430,10kmL93E096N643,968513.53,6432328.02,6.404849977,44.93804582,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2568,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (24%),,<5% (0%),,,10-25% (17%),25-50% (29%),,5-10% (2%),5-10% (1%),<5% (2%),,Salix herbacea,120057,"Salix herbacea L., 1753",120057,"Salix herbacea L., 1753",P,Salicaceae,,,,,,,,,,,"Recouvrement relatif : 0,166666667",,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900834,d1773757-a593-45a2-8dcc-f1c276cbb485,10971291,9074edf5-3f05-4212-bcfb-83147f225b68,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_09,5kmL93E0965N6430,10kmL93E096N643,968513.53,6432328.02,6.404849977,44.93804582,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2568,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (24%),,<5% (0%),,,10-25% (17%),25-50% (29%),,5-10% (2%),5-10% (1%),<5% (2%),,Saxifraga aizoides,120965,"Saxifraga aizoides L., 1753",120965,"Saxifraga aizoides L., 1753",P,Saxifragaceae,,,,,,,,,,,Recouvrement relatif : 10,,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900854,f0771135-6db3-43be-93d8-2d0a9dd3e08e,10971291,9074edf5-3f05-4212-bcfb-83147f225b68,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_09,5kmL93E0965N6430,10kmL93E096N643,968513.53,6432328.02,6.404849977,44.93804582,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2568,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (24%),,<5% (0%),,,10-25% (17%),25-50% (29%),,5-10% (2%),5-10% (1%),<5% (2%),,Sedum atratum,122124,"Sedum atratum L., 1763",122124,"Sedum atratum L., 1763",P,Crassulaceae,,,,,,,,,,,"Recouvrement relatif : 0,166666667",,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900855,7d93fb61-4f2f-4de6-90c2-2ac0e9c338b8,10971300,aa0f779e-bd09-4571-b7da-e16714fad6ad,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_11,5kmL93E0965N6430,10kmL93E096N643,968559.21,6432230.11,6.405374989,44.93714737,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2542,,,,Marge pro-glaciaire,,,,Nord,,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (14%),,<5% (0%),,,10-25% (24%),25-50% (44%),,10-25% (15%),5-10% (3%),<5% (0%),,Arabis alpina,83279,"Arabis alpina L., 1753",83279,"Arabis alpina L., 1753",P,Brassicaceae,,,,,,,,,,,Recouvrement relatif : 1,,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900856,a9ae68b7-48ba-4e1b-869d-2cc0976d5140,10971300,aa0f779e-bd09-4571-b7da-e16714fad6ad,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_11,5kmL93E0965N6430,10kmL93E096N643,968559.21,6432230.11,6.405374989,44.93714737,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2542,,,,Marge pro-glaciaire,,,,Nord,,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (14%),,<5% (0%),,,10-25% (24%),25-50% (44%),,10-25% (15%),5-10% (3%),<5% (0%),,Artemisia umbelliformis,84053,"Artemisia umbelliformis Lam., 1783",84053,"Artemisia umbelliformis Lam., 1783",P,Asteraceae,,,,,,,,,,,Recouvrement relatif : 1,,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900885,108131f2-25b5-418d-bb74-d107da2cdf2c,10971300,aa0f779e-bd09-4571-b7da-e16714fad6ad,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_11,5kmL93E0965N6430,10kmL93E096N643,968559.21,6432230.11,6.405374989,44.93714737,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2542,,,,Marge pro-glaciaire,,,,Nord,,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (14%),,<5% (0%),,,10-25% (24%),25-50% (44%),,10-25% (15%),5-10% (3%),<5% (0%),,Epilobium dodonaei subsp. fleischeri,134114,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",134114,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",P,Onagraceae,,,,,,,,,,,"Recouvrement relatif : 0,25",,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900901,22a86b64-c719-44fb-a4d4-bc58ea982c3d,10971300,aa0f779e-bd09-4571-b7da-e16714fad6ad,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_11,5kmL93E0965N6430,10kmL93E096N643,968559.21,6432230.11,6.405374989,44.93714737,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2542,,,,Marge pro-glaciaire,,,,Nord,,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (14%),,<5% (0%),,,10-25% (24%),25-50% (44%),,10-25% (15%),5-10% (3%),<5% (0%),,Leucanthemopsis alpina,105765,"Leucanthemopsis alpina (L.) Heywood, 1975",105765,"Leucanthemopsis alpina (L.) Heywood, 1975",P,Asteraceae,,,,,,,,,,,Recouvrement relatif : 2,,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900917,f8f4fe74-05ce-4ac8-9391-9a4f1c57b4e3,10971300,aa0f779e-bd09-4571-b7da-e16714fad6ad,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_11,5kmL93E0965N6430,10kmL93E096N643,968559.21,6432230.11,6.405374989,44.93714737,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2542,,,,Marge pro-glaciaire,,,,Nord,,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (14%),,<5% (0%),,,10-25% (24%),25-50% (44%),,10-25% (15%),5-10% (3%),<5% (0%),,Oxyria digyna,111960,"Oxyria digyna (L.) Hill, 1768",111960,"Oxyria digyna (L.) Hill, 1768",P,Polygonaceae,,,,,,,,,,,"Recouvrement relatif : 0,25",,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900857,0963a819-69cb-435b-a525-521f9f4e74a5,10971300,aa0f779e-bd09-4571-b7da-e16714fad6ad,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_11,5kmL93E0965N6430,10kmL93E096N643,968559.21,6432230.11,6.405374989,44.93714737,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2542,,,,Marge pro-glaciaire,,,,Nord,,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (14%),,<5% (0%),,,10-25% (24%),25-50% (44%),,10-25% (15%),5-10% (3%),<5% (0%),,Poa alpina,114105,"Poa alpina L., 1753",114105,"Poa alpina L., 1753",P,Poaceae,,,,,,,,,,,"Recouvrement relatif : 0,25",,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900858,ad88c62f-d7b1-43c5-9a3a-dfe7f9d9b1ed,10971300,aa0f779e-bd09-4571-b7da-e16714fad6ad,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_11,5kmL93E0965N6430,10kmL93E096N643,968559.21,6432230.11,6.405374989,44.93714737,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2542,,,,Marge pro-glaciaire,,,,Nord,,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (14%),,<5% (0%),,,10-25% (24%),25-50% (44%),,10-25% (15%),5-10% (3%),<5% (0%),,Poa cenisia,114151,"Poa cenisia All., 1789",114151,"Poa cenisia All., 1789",P,Poaceae,,,,,,,,,,,Recouvrement relatif : 1,,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900859,5cf4c71f-1167-417d-bc26-3a3dc419cb25,10971300,aa0f779e-bd09-4571-b7da-e16714fad6ad,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_11,5kmL93E0965N6430,10kmL93E096N643,968559.21,6432230.11,6.405374989,44.93714737,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2542,,,,Marge pro-glaciaire,,,,Nord,,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (14%),,<5% (0%),,,10-25% (24%),25-50% (44%),,10-25% (15%),5-10% (3%),<5% (0%),,Poa nemoralis,114297,"Poa nemoralis L., 1753",114297,"Poa nemoralis L., 1753",P,Poaceae,,,,,,,,,,,"Recouvrement relatif : 0,25",,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900860,bc836cea-4cc5-443a-8b92-ea5de420917c,10971300,aa0f779e-bd09-4571-b7da-e16714fad6ad,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_11,5kmL93E0965N6430,10kmL93E096N643,968559.21,6432230.11,6.405374989,44.93714737,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2542,,,,Marge pro-glaciaire,,,,Nord,,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (14%),,<5% (0%),,,10-25% (24%),25-50% (44%),,10-25% (15%),5-10% (3%),<5% (0%),,Rumex scutatus,119587,"Rumex scutatus L., 1753",119587,"Rumex scutatus L., 1753",P,Polygonaceae,,,,,,,,,,,Recouvrement relatif : 2,,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900861,3384e092-f237-4e7e-a80c-e7ba379c5975,10971300,aa0f779e-bd09-4571-b7da-e16714fad6ad,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_11,5kmL93E0965N6430,10kmL93E096N643,968559.21,6432230.11,6.405374989,44.93714737,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2542,,,,Marge pro-glaciaire,,,,Nord,,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (14%),,<5% (0%),,,10-25% (24%),25-50% (44%),,10-25% (15%),5-10% (3%),<5% (0%),,Saxifraga aizoides,120965,"Saxifraga aizoides L., 1753",120965,"Saxifraga aizoides L., 1753",P,Saxifragaceae,,,,,,,,,,,Recouvrement relatif : 6,,ROCVEG,,,,glacier_blanc.csv,Donnée publique,Non validée
34900930,0d2627df-7bcb-4de9-bc46-3d61c57de010,10971295,dc3eec7e-0ae8-4a43-a48c-9d0f721bd9d8,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_14,5kmL93E0965N6430,10kmL93E096N643,968544.45,6432152.65,6.405145731,44.93645633,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2527,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (16%),,<5% (1%),,,10-25% (10%),25-50% (30%),,10-25% (18%),5-10% (5%),<5% (0%),,Artemisia umbelliformis,84053,"Artemisia umbelliformis Lam., 1783",84053,"Artemisia umbelliformis Lam., 1783",P,Asteraceae,,,,,,,,,,,Recouvrement relatif : 1,,ROCVEG,,Mousses BSC : 1 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 20 ; Blocs : 10 ; Cailloux : 30 ; Graviers : 18 ; Sable : 5 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 16 ; Ligneux très bas : 0 ; Ligneux bas : 0 ; Déglaciation : 2013 ; Age : 6,,glacier_blanc.csv,Donnée publique,Non validée
34900931,6ee17ae9-f609-46a8-b111-07216728e791,10971295,dc3eec7e-0ae8-4a43-a48c-9d0f721bd9d8,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_14,5kmL93E0965N6430,10kmL93E096N643,968544.45,6432152.65,6.405145731,44.93645633,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2527,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (16%),,<5% (1%),,,10-25% (10%),25-50% (30%),,10-25% (18%),5-10% (5%),<5% (0%),,Epilobium dodonaei subsp. fleischeri,134114,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",134114,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",P,Onagraceae,,,,,,,,,,,"Recouvrement relatif : 0,5",,ROCVEG,,Mousses BSC : 1 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 20 ; Blocs : 10 ; Cailloux : 30 ; Graviers : 18 ; Sable : 5 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 16 ; Ligneux très bas : 0 ; Ligneux bas : 0 ; Déglaciation : 2013 ; Age : 6,,glacier_blanc.csv,Donnée publique,Non validée
34900932,89637f87-85d0-4dd2-ae3b-9f70eddab246,10971295,dc3eec7e-0ae8-4a43-a48c-9d0f721bd9d8,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_14,5kmL93E0965N6430,10kmL93E096N643,968544.45,6432152.65,6.405145731,44.93645633,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2527,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (16%),,<5% (1%),,,10-25% (10%),25-50% (30%),,10-25% (18%),5-10% (5%),<5% (0%),,Leucanthemopsis alpina,105765,"Leucanthemopsis alpina (L.) Heywood, 1975",105765,"Leucanthemopsis alpina (L.) Heywood, 1975",P,Asteraceae,,,,,,,,,,,"Recouvrement relatif : 0,5",,ROCVEG,,Mousses BSC : 1 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 20 ; Blocs : 10 ; Cailloux : 30 ; Graviers : 18 ; Sable : 5 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 16 ; Ligneux très bas : 0 ; Ligneux bas : 0 ; Déglaciation : 2013 ; Age : 6,,glacier_blanc.csv,Donnée publique,Non validée
34900933,9afa930f-dc71-4381-a701-6a779a7c9496,10971295,dc3eec7e-0ae8-4a43-a48c-9d0f721bd9d8,Band : B1,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/19/2019,7/19/2019,DENTANT Cédric / CHAUVEAU Aristide,P,1,B1_14,5kmL93E0965N6430,10kmL93E096N643,968544.45,6432152.65,6.405145731,44.93645633,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2527,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (16%),,<5% (1%),,,10-25% (10%),25-50% (30%),,10-25% (18%),5-10% (5%),<5% (0%),,Poa alpina,114105,"Poa alpina L., 1753",114105,"Poa alpina L., 1753",P,Poaceae,,,,,,,,,,,Recouvrement relatif : 1,,ROCVEG,,Mousses BSC : 1 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 20 ; Blocs : 10 ; Cailloux : 30 ; Graviers : 18 ; Sable : 5 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 16 ; Ligneux très bas : 0 ; Ligneux bas : 0 ; Déglaciation : 2013 ; Age : 6,,glacier_blanc.csv,Donnée publique,Non validée
