id_observation,id_releve,code_perso,date_releve_deb,code_gps,x_l93,y_l93,lon_wgs84,lat_wgs84,lieudit,alti_calc,rec_total_pl,rec_arbu_pl,rec_sarb_pl,rec_herba_pl,rec_crypto_pl,substr_roch_pl,substr_bloc_pl,substr_cail_pl,substr_terr_pl,substr_grav_pl,substr_sabl_pl,substr_liti_pl,nom_cite,cd_nom,nom_complet,cd_ref,nom_reconnu_ss_auteur,nom_reconnu,famille,comm_taxon,meta_comm
24800353,8660611,Band : A,8/7/2020,TA-10,1007167.08,6551764.74,6.97032,45.9961,Glacier du Tour,2225,10-25% (16%),,,,>75% (100%),>75% (77%),<5% (3%),<5% (4%),,<5% (4%),,,"Salix laggeri Wimm., 1854",120085,"Salix laggeri Wimm., 1854",120085,Salix laggeri,"Salix laggeri Wimm., 1854",Salicaceae,Cover : 8 ; Height : 35 ; Reprod : 1 ,Time : 12:00 ; Soil crust : 7% ; Slab : 60%
24800355,8660611,Band : A,8/7/2020,TA-10,1007167.08,6551764.74,6.97032,45.9961,Glacier du Tour,2225,10-25% (16%),,,,>75% (100%),>75% (77%),<5% (3%),<5% (4%),,<5% (4%),,,"Cardamine resedifolia L., 1753",87970,"Cardamine resedifolia L., 1753",87970,Cardamine resedifolia,"Cardamine resedifolia L., 1753",Brassicaceae,Cover : + ; Height : 2 ; Reprod : 1,Time : 12:00 ; Soil crust : 7% ; Slab : 60%
24800357,8660611,Band : A,8/7/2020,TA-10,1007167.08,6551764.74,6.97032,45.9961,Glacier du Tour,2225,10-25% (16%),,,,>75% (100%),>75% (77%),<5% (3%),<5% (4%),,<5% (4%),,,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,Luzula alpinopilosa,"Luzula alpinopilosa (Chaix) Breistr., 1947",Juncaceae,Cover : + ; Height : 8 ; Reprod : 1 ,Time : 12:00 ; Soil crust : 7% ; Slab : 60%
24800354,8660611,Band : A,8/7/2020,TA-10,1007167.08,6551764.74,6.97032,45.9961,Glacier du Tour,2225,10-25% (16%),,,,>75% (100%),>75% (77%),<5% (3%),<5% (4%),,<5% (4%),,,"Oxyria digyna (L.) Hill, 1768",111960,"Oxyria digyna (L.) Hill, 1768",111960,Oxyria digyna,"Oxyria digyna (L.) Hill, 1768",Polygonaceae,Cover : + ; Height : 3 ; Reprod : 0 ,Time : 12:00 ; Soil crust : 7% ; Slab : 60%
24800413,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Leucanthemopsis alpina (L.) Heywood, 1975",105765,"Leucanthemopsis alpina (L.) Heywood, 1975",159722,Leucanthemopsis alpina subsp. alpina,"Leucanthemopsis alpina subsp. alpina (L.) Heywood, 1975",Asteraceae,Cover : + ; Height : 5 ; Reprod : 1 ; Nurse : 1,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800418,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Betula pendula Roth, 1788",85903,"Betula pendula Roth, 1788",85903,Betula pendula,"Betula pendula Roth, 1788",Betulaceae,Cover : + ; Height : 35 ; Reprod : 0 ,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800403,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",134114,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",134114,Epilobium dodonaei subsp. fleischeri,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",Onagraceae,Cover : 8 ; Height : 20 ; Reprod : 1 ; Nurse : 1,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800414,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Cerastium pedunculatum Gaudin, 1828",90071,"Cerastium pedunculatum Gaudin, 1828",90071,Cerastium pedunculatum,"Cerastium pedunculatum Gaudin, 1828",Caryophyllaceae,Cover : + ; Height : 5 ; Reprod : 1 ,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800415,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Juncus trifidus L., 1753",104362,"Juncus trifidus L., 1753",104362,Juncus trifidus,"Juncus trifidus L., 1753",Juncaceae,Cover : + ; Height : 15 ; Reprod : 1 ,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800419,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Salix laggeri Wimm., 1854",120085,"Salix laggeri Wimm., 1854",120085,Salix laggeri,"Salix laggeri Wimm., 1854",Salicaceae,Cover : 6 ; Height : 25 ; Reprod : 0,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800406,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Oxyria digyna (L.) Hill, 1768",111960,"Oxyria digyna (L.) Hill, 1768",111960,Oxyria digyna,"Oxyria digyna (L.) Hill, 1768",Polygonaceae,Cover : + ; Height : 15 ; Reprod : 1 ,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800409,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Rhododendron ferrugineum L., 1753",117679,"Rhododendron ferrugineum L., 1753",117679,Rhododendron ferrugineum,"Rhododendron ferrugineum L., 1753",Ericaceae,Cover : + ; Height : 5 ; Reprod : 0 ,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800411,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Poa cenisia All., 1789",114151,"Poa cenisia All., 1789",114151,Poa cenisia,"Poa cenisia All., 1789",Poaceae,Cover : + ; Height : 20 ; Reprod : 1 ,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800417,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Poa alpina L., 1753",114105,"Poa alpina L., 1753",114105,Poa alpina,"Poa alpina L., 1753",Poaceae,Cover : + ; Height : 20 ; Reprod : 1 ,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800410,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Sedum alpestre Vill., 1779",122107,"Sedum alpestre Vill., 1779",122107,Sedum alpestre,"Sedum alpestre Vill., 1779",Crassulaceae,Cover : + ; Height : 4 ; Reprod : 1 ,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800404,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Agrostis schraderiana Bech., 1938",80741,"Agrostis schraderiana Bech., 1938",80741,Agrostis schraderiana,"Agrostis schraderiana Bech., 1938",Poaceae,Cover : 13 ; Height : 40 ; Reprod : 1 ; Nurse : 1,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800405,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Salix herbacea L., 1753",120057,"Salix herbacea L., 1753",120057,Salix herbacea,"Salix herbacea L., 1753",Salicaceae,Cover : + ; Height : 2 ; Reprod : 1 ,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800407,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Saxifraga bryoides L., 1753",120988,"Saxifraga bryoides L., 1753",120988,Saxifraga bryoides,"Saxifraga bryoides L., 1753",Saxifragaceae,Cover : + ; Height : 3 ; Reprod : 1 ,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800412,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Saxifraga paniculata Mill., 1768",121139,"Saxifraga paniculata Mill., 1768",121139,Saxifraga paniculata,"Saxifraga paniculata Mill., 1768",Saxifragaceae,Cover : + ; Height : 3 ; Reprod : 0 ,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800416,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Rumex scutatus L., 1753",119587,"Rumex scutatus L., 1753",119587,Rumex scutatus,"Rumex scutatus L., 1753",Polygonaceae,Cover : 4 ; Height : 35 ; Reprod : 1 ,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800420,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Saxifraga aspera L., 1753",120978,"Saxifraga aspera L., 1753",120978,Saxifraga aspera,"Saxifraga aspera L., 1753",Saxifragaceae,Cover : + ; Height : 3 ; Reprod : 0 ,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800421,8660617,Band : A,8/7/2020,TA-09,1007152.09,6551708.39,6.97009,45.9956,Glacier du Tour,2217,25-50% (35%),,,,>75% (100%),50-75% (50%),10-25% (15%),25-50% (33%),<5% (0%),25-50% (33%),,<5% (0%),"Luzula spicata (L.) DC., 1805",106859,"Luzula spicata (L.) DC., 1805",137520,Luzula spicata subsp. spicata,"Luzula spicata subsp. spicata (L.) DC., 1805",Juncaceae,Cover : + ; Height : 10 ; Reprod : 1 ,Time : 11:20 ; Soil crust : 15% ; Slab : 0% ; T1132
24800469,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Adenostyles leucophylla (Willd.) Rchb., 1831",80190,"Adenostyles leucophylla (Willd.) Rchb., 1831",80190,Adenostyles leucophylla,"Adenostyles leucophylla (Willd.) Rchb., 1831",Asteraceae,Cover : + ; Height : 8 ; Reprod : 0 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800457,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Cerastium pedunculatum Gaudin, 1828",90071,"Cerastium pedunculatum Gaudin, 1828",90071,Cerastium pedunculatum,"Cerastium pedunculatum Gaudin, 1828",Caryophyllaceae,Cover : + ; Height : 4 ; Reprod : 1 ; Nurse : 1 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800458,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,Luzula alpinopilosa,"Luzula alpinopilosa (Chaix) Breistr., 1947",Juncaceae,Cover : 6 ; Height : 30 ; Reprod : 1 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800464,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Cardamine resedifolia L., 1753",87970,"Cardamine resedifolia L., 1753",87970,Cardamine resedifolia,"Cardamine resedifolia L., 1753",Brassicaceae,Cover : + ; Height : 3 ; Reprod : 1 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800470,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Micranthes stellaris (L.) Galasso, Banfi & Soldano, 2005",717310,"Micranthes stellaris (L.) Galasso, Banfi & Soldano, 2005",717310,Micranthes stellaris,"Micranthes stellaris (L.) Galasso, Banfi & Soldano, 2005",Saxifragaceae,Cover : 2 ; Height : 2 ; Reprod : 1 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800473,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",134114,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",134114,Epilobium dodonaei subsp. fleischeri,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",Onagraceae,Cover : + ; Height : 5 ; Reprod : 0 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800472,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Salix laggeri Wimm., 1854",120085,"Salix laggeri Wimm., 1854",120085,Salix laggeri,"Salix laggeri Wimm., 1854",Salicaceae,Cover : + ; Height : 10 ; Reprod : 0 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800460,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Saxifraga bryoides L., 1753",120988,"Saxifraga bryoides L., 1753",120988,Saxifraga bryoides,"Saxifraga bryoides L., 1753",Saxifragaceae,Cover : + ; Height : 2 ; Reprod : 1 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800466,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Oxyria digyna (L.) Hill, 1768",111960,"Oxyria digyna (L.) Hill, 1768",111960,Oxyria digyna,"Oxyria digyna (L.) Hill, 1768",Polygonaceae,Cover : + ; Height : 7 ; Reprod : 1 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800471,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Agrostis rupestris All., 1785",80729,"Agrostis rupestris All., 1785",613160,Agrostis rupestris var. rupestris,"Agrostis rupestris var. rupestris All., 1785",Poaceae,Cover : + ; Height : 4 ; Reprod : 1 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800474,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Betula pendula Roth, 1788",85903,"Betula pendula Roth, 1788",85903,Betula pendula,"Betula pendula Roth, 1788",Betulaceae,Cover : + ; Height : 10 ; Reprod : 0 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800463,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Leucanthemopsis alpina (L.) Heywood, 1975",105765,"Leucanthemopsis alpina (L.) Heywood, 1975",159722,Leucanthemopsis alpina subsp. alpina,"Leucanthemopsis alpina subsp. alpina (L.) Heywood, 1975",Asteraceae,Cover : 8 ; Height : 11 ; Reprod : 1 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800468,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Sagina saginoides (L.) H.Karst., 1882",119827,"Sagina saginoides (L.) H.Karst., 1882",119827,Sagina saginoides,"Sagina saginoides (L.) H.Karst., 1882",Caryophyllaceae,Cover : + ; Height : 2 ; Reprod : 1 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800459,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Agrostis schraderiana Bech., 1938",80741,"Agrostis schraderiana Bech., 1938",80741,Agrostis schraderiana,"Agrostis schraderiana Bech., 1938",Poaceae,Cover : 4 ; Height : 25 ; Reprod : 1 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800465,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Poa cenisia All., 1789",114151,"Poa cenisia All., 1789",114151,Poa cenisia,"Poa cenisia All., 1789",Poaceae,Cover : 3 ; Height : 10 ; Reprod : 1 ,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800467,8660623,Band : A,8/7/2020,TA-25,1007235.02,6551723.68,6.97117,45.9957,Glacier du Tour,2262,25-50% (25%),,,,>75% (100%),50-75% (70%),10-25% (18%),25-50% (40%),,25-50% (40%),<5% (1%),,"Rumex scutatus L., 1753",119587,"Rumex scutatus L., 1753",119587,Rumex scutatus,"Rumex scutatus L., 1753",Polygonaceae,Cover : + ; Height : 15 ; Reprod : 1 ; Nurse : 1,Time : 13:20 ; Soil crust : 5% ; Slab : 0% ; au bord d'un ruisseau en bas d'une cascade
24800485,8660626,Band : A,8/7/2020,TA-26,1007253.49,6551680.13,6.97138,45.9953,Glacier du Tour,2288,10-25% (12%),,,,>75% (100%),>75% (85%),25-50% (30%),25-50% (38%),,25-50% (38%),<5% (0%),,"Sagina saginoides (L.) H.Karst., 1882",119827,"Sagina saginoides (L.) H.Karst., 1882",119827,Sagina saginoides,"Sagina saginoides (L.) H.Karst., 1882",Caryophyllaceae,Cover : + ; Height : 2 ; Reprod : 1 ,Time : 13:40 ; Soil crust : 3% ; Slab : 15% ; au pied d'une cascade entre 2 ruisseaux
24800487,8660626,Band : A,8/7/2020,TA-26,1007253.49,6551680.13,6.97138,45.9953,Glacier du Tour,2288,10-25% (12%),,,,>75% (100%),>75% (85%),25-50% (30%),25-50% (38%),,25-50% (38%),<5% (0%),,"Agrostis rupestris All., 1785",80729,"Agrostis rupestris All., 1785",613160,Agrostis rupestris var. rupestris,"Agrostis rupestris var. rupestris All., 1785",Poaceae,Cover : + ; Height : 4 ; Reprod : 1 ,Time : 13:40 ; Soil crust : 3% ; Slab : 15% ; au pied d'une cascade entre 2 ruisseaux
24800483,8660626,Band : A,8/7/2020,TA-26,1007253.49,6551680.13,6.97138,45.9953,Glacier du Tour,2288,10-25% (12%),,,,>75% (100%),>75% (85%),25-50% (30%),25-50% (38%),,25-50% (38%),<5% (0%),,"Adenostyles leucophylla (Willd.) Rchb., 1831",80190,"Adenostyles leucophylla (Willd.) Rchb., 1831",80190,Adenostyles leucophylla,"Adenostyles leucophylla (Willd.) Rchb., 1831",Asteraceae,Cover : + ; Height : 7 ; Reprod : 0 ,Time : 13:40 ; Soil crust : 3% ; Slab : 15% ; au pied d'une cascade entre 2 ruisseaux
24800478,8660626,Band : A,8/7/2020,TA-26,1007253.49,6551680.13,6.97138,45.9953,Glacier du Tour,2288,10-25% (12%),,,,>75% (100%),>75% (85%),25-50% (30%),25-50% (38%),,25-50% (38%),<5% (0%),,"Cerastium pedunculatum Gaudin, 1828",90071,"Cerastium pedunculatum Gaudin, 1828",90071,Cerastium pedunculatum,"Cerastium pedunculatum Gaudin, 1828",Caryophyllaceae,Cover : 4 ; Height : 4 ; Reprod : 1 ; Nurse : 1,Time : 13:40 ; Soil crust : 3% ; Slab : 15% ; au pied d'une cascade entre 2 ruisseaux
24800481,8660626,Band : A,8/7/2020,TA-26,1007253.49,6551680.13,6.97138,45.9953,Glacier du Tour,2288,10-25% (12%),,,,>75% (100%),>75% (85%),25-50% (30%),25-50% (38%),,25-50% (38%),<5% (0%),,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,"Luzula alpinopilosa (Chaix) Breistr., 1947",106813,Luzula alpinopilosa,"Luzula alpinopilosa (Chaix) Breistr., 1947",Juncaceae,Cover : + ; Height : 10 ; Reprod : 1 ,Time : 13:40 ; Soil crust : 3% ; Slab : 15% ; au pied d'une cascade entre 2 ruisseaux
24800484,8660626,Band : A,8/7/2020,TA-26,1007253.49,6551680.13,6.97138,45.9953,Glacier du Tour,2288,10-25% (12%),,,,>75% (100%),>75% (85%),25-50% (30%),25-50% (38%),,25-50% (38%),<5% (0%),,"Cardamine resedifolia L., 1753",87970,"Cardamine resedifolia L., 1753",87970,Cardamine resedifolia,"Cardamine resedifolia L., 1753",Brassicaceae,Cover : + ; Height : 5 ; Reprod : 1 ,Time : 13:40 ; Soil crust : 3% ; Slab : 15% ; au pied d'une cascade entre 2 ruisseaux
24800477,8660626,Band : A,8/7/2020,TA-26,1007253.49,6551680.13,6.97138,45.9953,Glacier du Tour,2288,10-25% (12%),,,,>75% (100%),>75% (85%),25-50% (30%),25-50% (38%),,25-50% (38%),<5% (0%),,"Micranthes stellaris (L.) Galasso, Banfi & Soldano, 2005",717310,"Micranthes stellaris (L.) Galasso, Banfi & Soldano, 2005",717310,Micranthes stellaris,"Micranthes stellaris (L.) Galasso, Banfi & Soldano, 2005",Saxifragaceae,Cover : 2 ; Height : 3 ; Reprod : 1 ,Time : 13:40 ; Soil crust : 3% ; Slab : 15% ; au pied d'une cascade entre 2 ruisseaux
24800475,8660626,Band : A,8/7/2020,TA-26,1007253.49,6551680.13,6.97138,45.9953,Glacier du Tour,2288,10-25% (12%),,,,>75% (100%),>75% (85%),25-50% (30%),25-50% (38%),,25-50% (38%),<5% (0%),,"Poa cenisia All., 1789",114151,"Poa cenisia All., 1789",114151,Poa cenisia,"Poa cenisia All., 1789",Poaceae,Cover : 3 ; Height : 10 ; Reprod : 1 ,Time : 13:40 ; Soil crust : 3% ; Slab : 15% ; au pied d'une cascade entre 2 ruisseaux
24800479,8660626,Band : A,8/7/2020,TA-26,1007253.49,6551680.13,6.97138,45.9953,Glacier du Tour,2288,10-25% (12%),,,,>75% (100%),>75% (85%),25-50% (30%),25-50% (38%),,25-50% (38%),<5% (0%),,"Rumex scutatus L., 1753",119587,"Rumex scutatus L., 1753",119587,Rumex scutatus,"Rumex scutatus L., 1753",Polygonaceae,Cover : + ; Height : 4 ; Reprod : 1 ; 3 fruits,Time : 13:40 ; Soil crust : 3% ; Slab : 15% ; au pied d'une cascade entre 2 ruisseaux
24800476,8660626,Band : A,8/7/2020,TA-26,1007253.49,6551680.13,6.97138,45.9953,Glacier du Tour,2288,10-25% (12%),,,,>75% (100%),>75% (85%),25-50% (30%),25-50% (38%),,25-50% (38%),<5% (0%),,"Leucanthemopsis alpina (L.) Heywood, 1975",105765,"Leucanthemopsis alpina (L.) Heywood, 1975",159722,Leucanthemopsis alpina subsp. alpina,"Leucanthemopsis alpina subsp. alpina (L.) Heywood, 1975",Asteraceae,Cover : 2 ; Height : 4 ; Reprod : 1 ,Time : 13:40 ; Soil crust : 3% ; Slab : 15% ; au pied d'une cascade entre 2 ruisseaux
24800480,8660626,Band : A,8/7/2020,TA-26,1007253.49,6551680.13,6.97138,45.9953,Glacier du Tour,2288,10-25% (12%),,,,>75% (100%),>75% (85%),25-50% (30%),25-50% (38%),,25-50% (38%),<5% (0%),,"Oxyria digyna (L.) Hill, 1768",111960,"Oxyria digyna (L.) Hill, 1768",111960,Oxyria digyna,"Oxyria digyna (L.) Hill, 1768",Polygonaceae,Cover : + ; Height : 3 ; Reprod : 1 ,Time : 13:40 ; Soil crust : 3% ; Slab : 15% ; au pied d'une cascade entre 2 ruisseaux
